HIGHDEG,ICLEVEL,SAT_AVG_ALL,ADM_RATE_ALL,TUITFTE,CONTROL,GRAD_DEBT_MDN,COMP_ORIG_YR4_RT,PCTFLOAN,MD_EARN_WNE_P8,CDR3,DEP_INC_AVG,UG25ABV,UGDS,PAR_ED_PCT_PS,RPY_3YR_RT,ATDCOST
1.0,3.0,1142.8655389477162,0.7061885317588681,3258.0,1.0,328.53916231228504,0.696,0.0,36545.0,0.04376608494249894,29784.270833,0.3806,155.0,0.4136125654,0.4664944040042115,16765.0
4.0,1.0,1166.3568890063177,0.7375478927203,10448.0,2.0,21050.0,0.626062322946,0.5186,45007.0,0.022,79222.702791,0.014,1572.0,0.7645107794,0.6861471861,41491.0
2.0,2.0,1056.151672095347,0.8280094614653672,2011.0,1.0,10250.0,0.203333333333,0.136,31330.0,0.005,38247.468354,0.144,424.0,0.5,0.4488448845,10098.0
2.0,2.0,1024.964218833244,0.7915521390811031,1451.0,1.0,9818.0,0.03664921466,0.1413,24564.0,0.072,29656.449704,0.2165,627.0,0.4907801418,0.3554083885,11266.0
3.0,1.0,1061.0,0.55370177267987,11974.0,2.0,20875.0,0.405405405405,0.4354,38392.0,0.038,57297.348624,0.0191,775.0,0.653125,0.59030837,34732.0
2.0,2.0,1065.2963473603647,1.0,2110.0,1.0,10315.0,0.240648379052,0.1302,30302.0,0.002,38883.4518,0.2729,1586.0,0.5074738416,0.4827586207,13628.0
3.0,1.0,931.2410595928757,0.8013073252151361,5613.0,2.0,24736.0,0.258426966292,0.6946,31600.0,0.062,27161.282828,0.1521,709.0,0.5696594427,0.3868921776,25960.0
2.0,2.0,1013.6822823350598,0.685807184558243,959.0,1.0,8836.360201904405,0.265780730897,0.0,26324.0,0.133,21504.86059,0.159,611.0,0.5540540541,0.3214285714,10574.0
2.0,2.0,1040.006152613868,0.7500124982087377,2416.0,1.0,8600.0,0.127272727273,0.2345,28897.0,0.003,26412.626087,0.4443,808.0,0.4722598106,0.4023972603,13136.0
1.0,3.0,1046.3271392977272,0.9239359202146267,10548.0,3.0,9833.0,0.6417727531026995,0.5902,17753.0,0.051,41924.111111,0.5135,37.0,0.48253260771498174,0.4107142857,13996.0
2.0,2.0,1062.6379479839707,0.7398326506168897,3173.0,1.0,12080.0,0.199570815451,0.417,30418.0,0.01,37460.264064,0.4108,4110.0,0.5608552632,0.4159965537,18439.0
2.0,2.0,1055.3598922903964,0.7513241185266302,1416.0,1.0,6118.4950709081095,0.36077330897730575,0.0,30097.0,0.09,23402.971537,0.2527,760.0,0.4496221662,0.5,12807.0
2.0,2.0,1042.6058630766129,0.8977871667656512,1445.0,1.0,6500.0,0.33971291866,0.1253,26047.0,0.05084019195245561,24778.556034,0.1866,529.0,0.3646723647,0.33363982302963535,10811.0
1.0,3.0,1124.4232231062754,1.0380389621521526,8261.0,3.0,9833.0,0.714285714286,0.5738,22742.0,0.046,63901.158537,0.1271,118.0,0.5179856115,0.7155963303,17532.0
1.0,3.0,976.0664023862473,0.9603607789496443,11946.0,3.0,12429.0,0.5845518788971649,0.6316,16135.0,0.038,22855.5,0.4881,84.0,0.3295454545,0.328358209,18095.0
2.0,2.0,870.9253669936722,0.7275397060503264,20795.0,2.0,29500.0,0.159722222222,0.7892,35387.968755641836,0.011,22924.522727,0.8367,245.0,0.4427184466,0.247311828,19840.0
4.0,1.0,1100.0,0.64098221845893,8041.0,2.0,21820.0,0.341935483871,0.6484,35877.0,0.021,57041.252174,0.0447,593.0,0.6764705882,0.6174242424,31252.0
2.0,2.0,1034.005457256796,0.8112347343589841,2131.0,1.0,11153.0,0.322352941176,0.1805,30317.0,0.037,31995.811429,0.3366,889.0,0.460443038,0.4453507341,11982.0
4.0,1.0,1094.0,0.62602204052612,5505.0,1.0,18750.0,0.392094017094,0.7328,37494.0,0.064,46607.31469,0.0937,2795.0,0.5790784558,0.4865079365,23732.0
2.0,2.0,1085.7770546274346,0.7622093489947106,2182.0,1.0,6000.0,0.371428571429,0.1469,30199.0,0.037,30504.504451,0.2591,725.0,0.4756097561,0.3901234568,17911.0
1.0,3.0,1024.7920720674865,0.839523814801846,11224.0,3.0,7267.494159265159,0.5,0.5714,21171.76347191057,0.09,22627.252650965645,0.7333,15.0,0.3636363636,0.22157591372735708,14841.0
4.0,1.0,1046.763688403903,0.8764576454867721,3065.0,1.0,18250.0,0.283519553073,0.3262,35775.0,0.006,47296.648409,0.1814,4188.0,0.5159778441,0.5166270784,18174.0
4.0,1.0,999.7249392638664,0.6730568159005272,32083.0,3.0,31000.0,0.100392841554,0.4938,34459.0,0.012,55558.196991,0.4345,5294.0,0.5916298414,0.3587936866,41301.0
4.0,1.0,1119.8854945040468,0.7298016906247933,11530.0,2.0,20303.812083204146,0.46391535699356923,0.46414846484712013,44668.861374564396,0.014,62231.063487799955,0.30952780392626666,4768.297107800579,0.6248235295328272,0.5391246808280662,33932.50516398605
2.0,2.0,1049.1000979813964,0.6449639209427858,1341.0,1.0,10013.860956050157,0.087071240106,0.0047,38822.0,0.026,22501.005618,0.3963,3629.0,0.4386892178,0.2755102041,14602.0
2.0,2.0,1081.9436047285,0.7596583023914789,515.0,1.0,9248.963204932115,0.041214750542,0.0048,37078.0,0.071,31980.257652,0.2822,7389.0,0.4052993131,0.2916666667,11135.0
2.0,2.0,1188.1186547658026,0.71095152603231,24721.0,2.0,12000.0,0.755319148936,0.5189,21530.0,0.039,74135.351515,0.106,217.0,0.7660167131,0.4113475177,47804.0
4.0,1.0,1080.543002165424,0.7250635897917048,10135.0,2.0,19139.69895780708,0.37004809984387044,0.3990399700280791,37758.61489956059,0.107,51758.12718514289,0.2917652520530468,4407.21335357902,0.5996824149299879,0.4362238030537289,31200.921991916286
4.0,1.0,1184.4199529953357,0.6068989916516372,35136.0,2.0,26016.020078513502,0.6203613700414563,0.5727291976258325,58108.35165802606,0.015,81951.83927659312,0.29924625475306743,3869.3255128573073,0.6873845035749134,0.6463039228782517,53140.785624664146
1.0,3.0,1068.7503356959141,0.9492542857031834,8863.0,3.0,5430.0,0.65671641791,0.4714,21924.0,0.049,30997.850746,0.3514,185.0,0.3636363636,0.5408163265,16202.0
2.0,2.0,1101.3490680376533,0.7766317912842691,13398.0,3.0,9500.0,0.744615384615,0.6488,34729.0,0.005,33051.492672,0.5715,1902.0,0.4400977995,0.3423601502,32073.0
4.0,1.0,1149.3699754484046,0.5957250398241758,31258.0,2.0,24834.865886317115,0.5788317138568517,0.5609633706980824,57053.14332960811,0.0137793701526365,73000.35990661127,0.5455,1.0,0.6295402074954539,0.5984362631314425,48933.304899810144
2.0,2.0,1100.91142439802,0.6215518601957175,521.0,1.0,9625.0,0.052090975789,0.0301,34470.0,0.037,24492.286972,0.4972,22837.0,0.4858521971,0.2558210784,13465.0
3.0,1.0,1030.7790699599539,0.778726833241532,423.0,1.0,12500.0,0.146153846154,0.0274,31606.0,0.051,25133.700238,0.3347,9670.0,0.4384300194,0.1919156415,11709.0
4.0,1.0,1139.451534178858,0.75560081466395,33207.0,2.0,31000.0,0.590214067278,0.4686,65921.0,0.01,66472.693671,0.2007,2026.0,0.7571157495,0.6971830986,68087.0
1.0,3.0,1015.8162297098453,0.6674581894579827,7454.0,3.0,9500.0,0.519138755981,0.364,20349.0,0.112,17893.902439,0.8167,180.0,0.4028436019,0.2374768089,27268.0
1.0,3.0,1016.2344508309634,0.5651939985551917,30233.0,3.0,9500.0,0.559748427673,0.3542,21615.0,0.113,18207.238095,0.7674,43.0,0.4918918919,0.1976744186,27362.0
4.0,1.0,1117.0,0.94101336022183,19762.0,2.0,23219.0,0.524090909091,0.4772,58374.0,0.011,83629.777879,0.2209,3937.0,0.6201740076,0.6398247056,54720.0
3.0,1.0,1094.8236721104063,0.8191649827803089,466.0,1.0,8312.0,0.020231926968,0.0069,32393.0,0.025,25820.112333,0.2949,16900.0,0.3694915254,0.2836676218,13485.0
2.0,2.0,1094.5582954793128,0.6517531624774098,217.0,1.0,3500.0,0.120531154239,0.0896,31150.0,0.05060437009148082,23667.658654,0.4857,2071.0,0.468930173,0.3209864693248492,17676.0
1.0,2.0,1089.609811062681,0.9128725834116656,9661.0,3.0,7917.0,0.744360902256,0.5638,23759.0,0.0,40519.405941,0.5862,406.0,0.4385245902,0.2328244275,22418.0
4.0,1.0,1128.0811311840378,0.7716504938243851,6000.0,2.0,9000.0,0.3965499115079041,0.2035,41209.0,0.069,46332.847826,0.3485,264.0,0.5060240964,0.380952381,19754.0
4.0,1.0,1228.0,0.60771704180064,19084.0,2.0,23875.0,0.625284738041,0.4786,48367.0,0.007,90408.023704,0.0793,3592.0,0.7644927536,0.7403017241,57403.0
1.0,3.0,1224.8866418227535,0.7631506175559393,10650.0,3.0,9500.0,0.828947368421,0.713,61735.0,0.008,56384.226415,0.5851,241.0,0.3672316384,0.6218487395,35457.0
3.0,1.0,994.6781425158131,0.7725769337428305,14946.0,3.0,20000.0,0.248852157943,0.7652,36465.0,0.028,33137.548023,0.8846,1361.0,0.464797136,0.314059647,23267.0
2.0,2.0,1068.021967145745,0.6645021766202894,913.0,1.0,10500.0,0.029126213592,0.0279,35099.0,0.05,28750.945618,0.317,8579.0,0.4914089347,0.3354755784,14581.0
4.0,1.0,1111.3772771627669,0.7345484319915148,26503.0,2.0,18750.0,0.68,0.7959,44540.0,0.0,56166.027684581844,0.8929,84.0,0.5115925687185832,0.4609375,39031.85072112833
2.0,2.0,1052.262675963753,0.6154097085221855,1158.0,1.0,14380.0,0.141828653708,0.0095,38309.0,0.028,29073.67952,0.3795,8035.0,0.4924281984,0.3925373134,20716.0
4.0,1.0,1156.3722703020194,0.63732320033776,18785.0,2.0,26063.0,0.510648148148,0.6467,52705.0,0.011,75663.119057,0.1991,8234.0,0.5839201878,0.5394831299,46274.0
4.0,1.0,1158.5685884647282,0.77625570776255,30947.0,2.0,27000.0,0.562189054726,0.2728,47218.0,0.02,75828.647651,0.1281,1239.0,0.7558139535,0.6337792642,68296.0
4.0,1.0,1177.0310645985965,0.610792050730899,27148.0,1.0,23395.595397972247,0.4825768959946235,0.3785059056678832,57434.9472255259,0.021,76361.26644230785,0.20893863176235894,5781.826354240562,0.6843020845486917,0.6382444899866124,42891.03254383257
4.0,1.0,1560.6320556128726,0.03915246430216,13812.0,2.0,21670.171360934204,0.810344827586,0.0388,130247.0,0.0,133937.37459610082,0.002,987.0,0.8850940700859479,1.1752383996490137,77718.0
4.0,1.0,1200.0,0.81935164563226,19924.0,2.0,21669.0,0.692415730337,0.5342,58580.0,0.01,89200.654511,0.0822,2588.0,0.6461412151,0.7060260586,55039.0
4.0,1.0,1350.7066986607692,0.32999816749129,10447.0,1.0,18500.0,0.762199563001,0.2275,80118.0,0.008,99986.107082,0.029,21090.0,0.7519379845,0.8668037469,28843.0
4.0,1.0,1145.1807837365336,1.0,22639.0,3.0,12878.0,0.483333333333,0.1879,61974.0,0.007,41266.535714,0.5053,227.0,0.6807017544,0.4181818182,31443.670011578753
4.0,1.0,1091.8211149485928,0.85211610183233,4010.0,1.0,16600.0,0.125161847216,0.241,49565.0,0.007,42957.887786,0.2296,8870.0,0.4182776801,0.5522959184,18172.0
4.0,1.0,1134.6735209913404,0.94756097560975,4091.0,1.0,13540.0,0.535947712418,0.2198,54425.0,0.01,45608.691627,0.2332,9161.0,0.4005433142,0.6448722204,17005.0
4.0,1.0,1126.0633058355918,0.90970360726047,3229.0,1.0,14715.0,0.547338568935,0.2053,51629.0,0.018,43251.772447,0.2236,16595.0,0.4031421838,0.5218547449,13365.0
4.0,1.0,1208.191083873558,0.606243632659,4224.0,1.0,16000.0,0.625288535522,0.2349,61648.0,0.01,52835.39347,0.1876,26802.0,0.5072183361,0.7256108279,22108.0
4.0,1.0,1172.6935464751693,0.85472736368184,4926.0,1.0,16552.0,0.617200217037,0.3438,56566.0,0.022,58250.696513,0.1459,14343.0,0.5265987025,0.7104344453,22469.0
4.0,1.0,1110.6635498193257,0.89594408936144,3824.0,1.0,13807.0,0.552723059096,0.201,50387.0,0.008,36272.889542,0.3266,15214.0,0.4094982079,0.5070004243,14579.0
4.0,1.0,1140.9085712121507,0.97275293808679,3385.0,1.0,14505.0,0.511571744818,0.1749,51757.0,0.017,39896.674085,0.151,21826.0,0.4675482596,0.6376934853,17014.0
4.0,1.0,1212.9680785808052,0.59430660168365,5270.0,1.0,13750.0,0.662209528755,0.1913,55059.0,0.008,49229.126224,0.1869,35502.0,0.5055447471,0.7021053856,14182.0
4.0,1.0,1143.0999875334835,0.8235741971207,5652.0,1.0,16544.0,0.5106685633,0.2727,61721.0,0.013,46025.44871,0.3752,12047.0,0.4907024793,0.616416553,22134.0
4.0,1.0,1210.4875351063172,0.46852000834301,4712.0,1.0,14289.0,0.717224744608,0.2307,55839.0,0.008,47982.243825,0.179,33765.0,0.5137283237,0.7066651756,18699.0
4.0,1.0,1139.999614153302,0.90541696608835,3335.0,1.0,13000.0,0.515903927296,0.1767,51077.0,0.017,35899.98573,0.2377,23506.0,0.3846606282,0.5822074048,13712.0
4.0,1.0,1182.8307598098982,0.88104497801826,4251.0,1.0,13872.0,0.565212565213,0.2136,50731.0,0.017,39119.924936,0.2213,34436.0,0.4613271906,0.6067033517,19641.0
4.0,1.0,1195.9258835825253,0.93684488681405,5330.0,1.0,15000.0,0.583096484667,0.2381,56895.0,0.017,49496.052392,0.2209,29370.0,0.5095166809,0.6550400351,17561.0
4.0,1.0,1350.1029340126274,0.14440417216841,21095.0,1.0,13000.0,0.751293995859,0.1481,80182.0,0.005,65341.301688,0.0538,31811.0,0.6541994751,0.8016838167,37510.0
4.0,1.0,1300.7189487116325,0.48754591368227,18166.0,1.0,13000.0,0.762075134168,0.2368,69088.0,0.009,58897.479715,0.043,31637.0,0.5916885718,0.8310542019,33396.0
4.0,1.0,1253.1363774146846,0.28818897637795,15318.0,1.0,15000.0,0.787461459404,0.2004,68605.0,0.006,52696.27147,0.0363,29438.0,0.5601888277,0.7755230455,30173.0
4.0,1.0,1297.8519568988816,0.10773609388553,18698.0,1.0,14000.0,0.790731204943,0.1224,70591.0,0.007,62425.732218,0.0369,32122.0,0.6191086066,0.7863156488,29153.0
4.0,1.0,1189.2271367910762,0.65380088092345,12175.0,1.0,17500.0,0.69415218987,0.3373,57654.0,0.008,52261.508466,0.0653,22817.0,0.5165300932,0.6673076923,30569.0
4.0,1.0,1290.8483648701995,0.34204213336036,18651.0,1.0,15500.0,0.834979523007,0.246,72792.0,0.006,59130.232475,0.0466,33339.0,0.6042917167,0.8207206084,32719.0
4.0,1.0,1171.051161302017,0.6399731047773418,22058.0,1.0,22348.517631573464,0.467743512555604,0.36820198775896285,55903.074641841624,0.0,74187.81126273918,0.21525846941184223,6068.177275626978,0.6756019365973354,0.6367020413647301,39105.84720139527
4.0,1.0,1263.2241259505322,0.29178065334481,16684.0,1.0,13993.0,0.530453447813,0.168,64300.0,0.005,59915.447284,0.025,23081.0,0.5759941892,0.7458906407,34738.0
4.0,1.0,1238.00229741758,0.58638463408704,12748.0,1.0,16666.0,0.714147909968,0.234,58660.0,0.013,67199.4706,0.0498,17864.0,0.6325024925,0.7497738375,37040.0
4.0,1.0,1063.735473229926,0.6501345876083011,6312.0,3.0,14284.401173778453,0.4301346036956091,0.2,36487.590038148206,0.018,37737.879296935105,0.75,8.0,0.5094614565618039,0.4130704540375783,28006.244266414637
1.0,3.0,1119.8663900567346,0.9555395884075799,14225.0,3.0,5810.815602246505,0.807692307692,0.5111,16724.0,0.0,49200.127273,0.3016,63.0,0.4615384615,0.4608695652,24823.0
3.0,1.0,1025.3309290123136,1.0,16108.0,2.0,11799.842779218801,0.2632112312746352,0.0,26668.65814792634,0.25,30614.83563191883,0.7143,14.0,0.4137679998360536,0.23252514633959587,18537.782749075966
3.0,1.0,1040.4134268201187,0.5991511825079032,6542.0,2.0,12911.072620632309,0.2917603828855586,0.0,39535.1902451677,0.03148786003878608,28638.62506254422,0.8571,22.0,0.4682714410268414,0.36767207897983656,19317.219714577324
1.0,3.0,1103.4186925221052,0.8221168930371103,11698.0,3.0,6333.0,0.781456953642,0.4031,20750.0,0.07,41094.922414,0.5319,94.0,0.4611650485,0.46692607,25472.0
4.0,1.0,1245.2774535819512,0.28976311336717,31921.0,2.0,25000.0,0.724137931034,0.3885,36521.0,0.016,105111.06693,0.1016,959.0,0.8426573427,0.6650366748,74931.0
4.0,1.0,1238.7876604446328,0.82089552238805,7206.0,1.0,24965.0,0.624390243902,0.4168,90447.0,0.012,95268.660714,0.1,880.0,0.8005249344,0.8184210526,24845.0
4.0,1.0,1183.911636247854,0.6172216042065084,33424.0,2.0,25698.805943505795,0.6189520454460835,0.5717463995497466,57851.84346426999,0.004,81614.54940765834,0.302149029353183,3983.1609687876626,0.6853654076121446,0.6498702670934997,51935.19089465652
2.0,2.0,1080.605024932272,0.6838077465641956,1243.0,1.0,9171.013425741068,0.08,0.0031,45052.0,0.06,29728.510791,0.3796,3859.0,0.4272151899,0.3831168831,9715.0
2.0,2.0,1104.917663386103,0.6667739765122387,850.0,1.0,9612.0,0.064614050304,0.0078,41253.0,0.017,32014.677821,0.3236,13371.0,0.4853734734,0.345721694,11273.0
1.0,2.0,1072.9012914315247,0.9243523802007172,12460.0,3.0,6333.0,0.805755395683,0.4809,21750.0,0.007,36010.506494,0.4278,194.0,0.4907407407,0.592,15766.0
3.0,1.0,1024.3597609945978,1.0,14499.0,2.0,26791.0,0.732558139535,0.6568,45005.0,0.0,56712.929577,0.7114,246.0,0.4708520179,0.3695380774,28123.0
1.0,3.0,1076.9418231518703,0.7644990931036915,13109.0,2.0,7041.0,0.815315315315,0.2118,29675.0,0.038,27225.372812,0.7172,198.0,0.3074611918,0.3120107962,24689.0
1.0,3.0,1071.5548191524051,0.8490318300042796,13268.0,2.0,7041.0,0.815315315315,0.3033,29675.0,0.038,27225.372812,0.4432,176.0,0.3074611918,0.3120107962,21971.0
1.0,3.0,1086.7466614537266,0.7335116986992927,13887.0,2.0,7041.0,0.815315315315,0.0945,29675.0,0.038,27225.372812,0.5849,159.0,0.3074611918,0.3120107962,29821.0
1.0,3.0,1077.2938043233494,0.8586376844597093,14175.0,2.0,7041.0,0.815315315315,0.4698,29675.0,0.038,27225.372812,0.4889,135.0,0.3074611918,0.3120107962,25031.0
1.0,3.0,1073.532500171506,0.8519585372530196,13145.0,2.0,7041.0,0.815315315315,0.1693,29675.0,0.038,27225.372812,0.2333,90.0,0.3074611918,0.3120107962,23101.0
1.0,3.0,1068.8102098840113,0.8660542052446658,11317.0,2.0,7041.0,0.815315315315,0.1166,29675.0,0.038,27225.372812,0.1859,156.0,0.3074611918,0.3120107962,20465.0
2.0,2.0,1106.500063034198,0.7136759115635449,580.0,1.0,8447.0,0.04796107507,0.0206,36431.0,0.045,26967.921569,0.4101,17437.0,0.4006509078,0.3414414414,13286.0
2.0,2.0,1029.5256345315518,0.6160861386760099,558.0,1.0,11072.11132171798,0.026178010471,0.0099,30912.0,0.05268824056111035,23570.732143,0.5271,3706.0,0.4871495327,0.28522149024771387,16281.0
2.0,2.0,1088.0653674054813,0.6444143765467776,1102.0,1.0,9500.0,0.051619989017,0.0063,41757.0,0.064,27043.341032,0.4063,10067.0,0.4445740957,0.341991342,13354.0
2.0,2.0,1094.6109304406427,0.6469190995033558,830.0,1.0,10095.1000698953,0.008701787394,0.0009,36747.0,0.038,26113.431531,0.36,15267.0,0.4422365989,0.3505747126,18583.0
4.0,1.0,1318.0,0.60372234733077,33899.0,2.0,20500.0,0.764705882353,0.4365,61694.0,0.006,110049.23737,0.0254,7469.0,0.8212258797,0.676021461,71065.0
4.0,1.0,1232.0523678611505,0.63291139240506,26360.0,2.0,18750.0,0.845070422535,0.6624,80608.0,0.015,73647.628571,0.5569,255.0,0.5229357798,0.4636363636,36763.0
4.0,1.0,1174.0,0.81378254211332,15643.0,2.0,24247.0,0.612085769981,0.6045,55913.0,0.009,90936.56623,0.1218,1580.0,0.7161366313,0.6862955032,53068.0
4.0,1.0,1108.271545916001,0.52704257767548,19047.0,2.0,24941.0,0.234615384615,0.5139,40528.0,0.023,71175.761062,0.1581,438.0,0.5916230366,0.451171875,47504.0
4.0,1.0,1102.6146109089873,0.7743798052997035,3306.0,2.0,18435.012180881742,0.42182567035278473,0.43493046119200196,40883.94361244836,0.0,56726.02096078172,0.31580462086438066,5142.249941272676,0.6061739703289988,0.5159511661992444,27474.808151319172
2.0,2.0,1091.5736543632397,0.6885039317713142,917.0,1.0,7851.0,0.060668592654,0.0075,36502.0,0.041,29206.278856,0.3038,8260.0,0.4624310995,0.2865384615,13090.0
1.0,3.0,1066.956249119027,0.8105976518533313,5532.0,3.0,6333.0,0.6189915560387833,0.5033,19647.532924196028,0.0,32791.833333,0.3267,101.0,0.5402298851,0.37547708250340484,19199.0
2.0,2.0,1108.465158097028,0.5892846261036908,1196.0,1.0,8218.0,0.066307501036,0.0049,40976.0,0.053,23708.322729,0.5865,16219.0,0.449704142,0.3751269036,14677.0
4.0,1.0,1269.1908073700986,0.5555445709822786,33760.0,2.0,25920.67642346173,0.7241049328378051,0.5868119437357017,71793.0,0.018,97096.7701043809,0.2670403403798187,4711.937740943293,0.7282549436423658,0.7606460618469146,58698.179650157384
4.0,1.0,1487.0,0.11239346590909,34221.0,2.0,13500.0,0.866141732283,0.1656,90040.0,0.0,113408.46288388688,0.0021,1414.0,0.8705097567897614,0.9922115147159853,66496.0
1.0,3.0,1074.9838420659826,0.8952011349171723,7987.0,3.0,8124.0,0.781150159744,0.5695,29495.0,0.017,29238.303523,0.4023,430.0,0.3290229885,0.3144876325,25236.0
1.0,3.0,1145.9568673771487,0.562375849596328,2677.0,1.0,522.9590891338448,0.756097560976,0.0,44418.0,0.03830478704729999,22391.153846,0.7353,340.0,0.3965517241,0.4705924456306676,20668.0
2.0,2.0,1070.153059690706,0.615664885649563,1094.0,1.0,8250.0,0.12243502052,0.0109,37566.0,0.098,23271.260684,0.5894,5719.0,0.4450971532,0.3771812081,14743.0
4.0,1.0,1036.938106685871,0.5064935064935,24099.0,3.0,31000.0,0.364864864865,0.6537,46091.0,0.006,69208.768889,0.2471,420.0,0.7209302326,0.4415584416,35103.0
1.0,3.0,1073.2137651432977,0.7859477759114917,13766.0,3.0,6333.0,0.6941452071915457,0.6012,22033.0,0.035,33104.15,0.5,132.0,0.5344827586,0.4339622642,19862.0
4.0,1.0,1217.320334045654,0.5557389939026627,45295.0,2.0,28593.59520698992,0.6999016754321032,0.6279281003075646,64774.797253796714,0.002,91782.07719265483,0.29747271355557525,3542.2259635633527,0.7174028603352721,0.7063658618359913,61637.60089682798
2.0,2.0,1029.7779251817472,0.6827233493471729,546.0,1.0,9799.162152647717,0.06711409396,0.0,31886.0,0.053145438149374405,23483.146699,0.3408,1509.0,0.4658792651,0.30567843341107037,12959.0
3.0,1.0,1118.794647364441,0.8028406083490915,12774.0,2.0,25000.0,0.430921052632,0.6974,41198.0,0.0,79813.421875,0.1826,493.0,0.7046632124,0.3833333333,39843.0
2.0,2.0,1042.2942117910895,0.6596701531596969,413.0,1.0,10923.136731042774,0.033707865169,0.0067,29788.0,0.03,29235.72573914536,0.3636,2635.0,0.5084580081920087,0.32039266229529695,16997.0
2.0,2.0,1048.8621286948862,0.6690082432318438,741.0,1.0,10255.423688278504,0.027245206862,0.0107,37783.0,0.048,24406.382956,0.3552,4429.0,0.4422369389,0.2775665399,12828.0
2.0,2.0,1066.1882579192898,0.6572635086351188,514.0,1.0,10722.0,0.069551777434,0.0222,35680.0,0.037,25941.788834,0.3585,12575.0,0.4866086957,0.2514563107,12112.0
2.0,2.0,1079.329433077321,0.6386100164001924,515.0,1.0,10410.622522965568,0.074901445466,0.0,36380.0,0.05224317860361542,27846.920522,0.3281,4481.0,0.4319029851,0.32189983593396454,25759.0
2.0,2.0,1076.1903168102563,0.6080748054244576,1275.0,1.0,13750.0,0.122690317812,0.0208,40166.0,0.021,36628.804633,0.2756,6961.0,0.5714285714,0.546184739,19119.0
2.0,2.0,1044.349483564997,0.7474932709115936,852.0,1.0,7974.92959829668,0.04469646431,0.0017,28074.0,0.016,20313.736059,0.3833,6473.0,0.3898865784,0.4252873563,13683.0
3.0,1.0,1082.6875776962845,0.7233445449389526,751.0,1.0,10000.0,0.042498937527,0.0099,37616.0,0.018,27401.42388,0.3074,12090.0,0.4641161687,0.4194029851,13898.0
2.0,2.0,1157.267908400172,0.6091237942368064,1585.0,1.0,5625.0,0.070623916811,0.0202,49038.0,0.048,29667.510323,0.3012,14706.0,0.479409957,0.4149933066,13158.0
1.0,3.0,1069.0054297281242,0.9714336178605889,7831.0,3.0,7083.0,0.794117647059,0.4038,17725.0,0.063,36699.867347,0.3962,159.0,0.3480662983,0.3507692308,20300.0
0.0,2.0,1018.6228290831233,0.7542041143247471,18324.0,2.0,14728.915275477004,0.4172176681768749,0.4375335423593456,33720.0,0.034,32037.557244324795,0.7692,13.0,0.4335087549367519,0.29996282864212753,18664.84603191704
2.0,2.0,1086.0035364745115,0.7236662943042123,658.0,1.0,8422.99033721105,0.130290061816,0.0003,33950.0,0.123,26240.950335,0.3241,8634.0,0.3787136794,0.3164556962,19173.0
3.0,1.0,1010.1718977893404,1.0,24627.0,3.0,36844.0,0.473684210526,0.3306,45213.0,0.0,76026.5,0.5882,119.0,0.6094308064858666,0.637037037,39422.0
2.0,2.0,1104.1930932294938,0.5722691700455194,1692.0,1.0,10021.0,0.062079668908,0.0086,43519.0,0.035,27759.262379,0.3364,15326.0,0.5468164794,0.5100671141,13436.0
